date,jii,vol jii,ihsg,vol ihsg,usd,eur,gold/gr,silver/gr,oil/bbl,gas/mmbtu,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index
2020-03-02,562.0,793.88,5361.25,4019.9999999999995,14265.0,15874.2,728651.66,7703.1,681867.0,25106.4,2.0,2.0,0.286,0.0,0.0,0.0,0.007,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7
2020-03-03,583.01,894.64,5518.63,4300.0,14281.5,15946.6,752835.45,7854.825000000001,669945.1649999999,25706.7,6.0,4.0,0.857,0.0,0.0,0.0,0.022,0.015,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-04,604.52,929.95,5650.14,4530.0,14115.0,15710.1,742363.95,7763.250000000001,666651.45,25830.45,6.0,0.0,0.857,0.0,0.0,0.0,0.022,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-05,603.4,701.89,5638.13,4070.0000000000005,14170.0,15913.0,761181.79,7935.200000000001,653520.3999999999,25080.9,6.0,0.0,0.857,0.0,0.0,0.0,0.022,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-06,587.46,571.34,5498.54,3240.0,14230.0,16047.3,765255.28,7968.800000000001,590971.9,24333.3,8.0,2.0,1.143,0.0,0.0,0.0,0.029,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-09,541.4,953.03,5136.81,4270.0,14392.5,16466.5,776922.79,7915.875000000001,466029.15,25618.65,6.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-10,549.48,886.63,5220.83,4450.0,14346.0,16174.1,760230.12,7746.84,487907.45999999996,27831.239999999998,19.0,13.0,2.429,0.0,0.0,0.0,0.069,0.047,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-11,542.3,889.93,5154.1,4670.0,14352.5,16156.9,753571.7,7750.35,474924.22500000003,26982.699999999997,27.0,8.0,3.571,1.0,1.0,0.143,0.098,0.029,0.013,0.004,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-12,512.96,888.0,4895.75,3700.0,14521.5,16226.5,735593.01,7405.965,450456.93,26719.56,34.0,7.0,4.571,1.0,0.0,0.143,0.123,0.025,0.017,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-13,514.15,1250.0,4907.57,4630.0,14770.0,16368.8,724742.13,6941.9,487114.6,27619.9,38.0,4.0,4.857,2.0,1.0,0.286,0.138,0.015,0.018,0.007,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04
2020-03-16,483.07,678.83,4690.66,3050.0,14925.0,16659.7,725279.05,6119.25,434765.25,27163.5,134.0,17.0,18.286,5.0,1.0,0.714,0.486,0.062,0.066,0.018,0.004,0.003,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.37
2020-03-17,452.12,764.58,4456.75,3070.0,15170.0,16669.9,744952.09,6068.0,401701.60000000003,26244.1,172.0,38.0,21.857,5.0,0.0,0.714,0.624,0.138,0.079,0.018,0.0,0.003,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.59
2020-03-18,434.49,912.64,4330.67,3860.0,15217.5,16587.8,726201.77,5934.825,358676.475,24348.0,227.0,55.0,28.571,19.0,14.0,2.571,0.824,0.2,0.104,0.069,0.051,0.009,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.59
2020-03-19,406.51,486.62,4105.42,2640.0,15912.5,16997.1,752205.3,6205.875,413725.0,26255.625,309.0,82.0,39.286,25.0,6.0,3.429,1.122,0.298,0.143,0.091,0.022,0.012,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.37
2020-03-20,431.17,1830.0,4194.94,6300.0,15925.0,17003.5,765753.62,6370.0,369460.0,25480.0,369.0,60.0,47.286,32.0,7.0,4.286,1.339,0.218,0.172,0.116,0.025,0.016,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.37
2020-03-23,402.57,717.7,3989.52,3250.0,16575.0,17743.3,826515.32,7127.25,398628.75,26520.0,579.0,65.0,63.571,49.0,1.0,6.286,2.102,0.236,0.231,0.178,0.004,0.023,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15
2020-03-24,393.86,1380.0,3937.63,4570.0,16500.0,17744.6,863536.9,7590.0,400125.0,27225.0,686.0,107.0,73.429,55.0,6.0,7.143,2.49,0.388,0.267,0.2,0.022,0.026,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15
2020-03-26,444.32,2530.0,4338.9,8109.999999999999,16305.0,17948.1,852374.16,7500.3,371264.85,26740.199999999997,893.0,103.0,83.429,78.0,20.0,7.571,3.241,0.374,0.303,0.283,0.073,0.027,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15
2020-03-27,467.46,2330.0,4545.57,7790.0,16140.0,17935.4,841266.08,7585.799999999999,347494.2,26308.199999999997,1046.0,153.0,96.714,87.0,9.0,7.857,3.797,0.555,0.351,0.316,0.033,0.029,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15
2020-03-30,449.85,772.13,4414.5,2760.0,16337.5,18035.9,851171.72,7351.875,331161.125,27610.375,1414.0,129.0,119.286,122.0,8.0,10.429,5.132,0.468,0.433,0.443,0.029,0.038,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93
2020-03-31,476.39,1270.0,4538.93,4340.0,16310.0,17977.3,823477.07,7339.5,327015.5,26748.399999999998,1528.0,114.0,120.286,136.0,14.0,11.571,5.546,0.414,0.437,0.494,0.051,0.042,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93
2020-04-01,467.8,1210.0,4466.04,4180.0,16450.0,18021.5,840320.85,7402.5,345779.0,26155.5,1677.0,149.0,126.714,157.0,21.0,14.143,6.087,0.541,0.46,0.57,0.076,0.051,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93
2020-04-02,482.42,1010.0,4531.69,4600.0,16475.0,17879.8,853994.56,7743.25,402978.5,25536.25,1790.0,113.0,128.143,170.0,13.0,13.143,6.497,0.41,0.465,0.617,0.047,0.048,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93
2020-04-03,494.56,1300.0,4623.43,5870.0,16425.0,17725.1,852814.63,7555.5,468112.5,26608.5,1986.0,196.0,134.286,181.0,11.0,13.429,7.209,0.711,0.487,0.657,0.04,0.049,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93
2020-04-06,516.53,1720.0,4811.83,7050.0,16412.5,17675.7,874442.44,7878.0,439034.375,28393.625,2491.0,218.0,153.857,209.0,11.0,12.429,9.042,0.791,0.558,0.759,0.04,0.045,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93
2020-04-07,510.98,2029.9999999999998,4778.64,8620.0,16175.0,17558.5,853660.19,7764.0,395478.75,29923.75,2738.0,247.0,172.857,221.0,12.0,12.143,9.938,0.897,0.627,0.802,0.044,0.044,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65
2020-04-08,490.89,1120.0,4626.69,4560.0,16175.0,17532.4,854062.08,7764.0,424270.25,28791.5,2956.0,218.0,182.714,240.0,19.0,11.857,10.73,0.791,0.663,0.871,0.069,0.043,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65
2020-04-09,498.02,1250.0,4649.08,5350.0,15820.0,17264.7,855049.1,7910.0,364651.0,27368.6,3293.0,337.0,214.714,280.0,40.0,15.714,11.953,1.223,0.779,1.016,0.145,0.057,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65
2020-04-13,495.79,820.09,4623.89,4560.0,15630.0,17044.5,860093.56,7815.0,356364.0,26883.6,4557.0,316.0,295.143,399.0,26.0,27.143,16.541,1.147,1.071,1.448,0.094,0.099,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-14,508.28,1260.0,4706.49,5520.0,15630.0,17138.2,866469.05,7971.3,324947.7,25789.5,4839.0,282.0,300.143,459.0,60.0,34.0,17.564,1.024,1.089,1.666,0.218,0.123,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-15,496.42,1370.0,4625.9,6310.0,15565.0,16960.4,857778.7,7782.5,315191.25,24904.0,5136.0,297.0,311.429,469.0,10.0,32.714,18.642,1.078,1.13,1.702,0.036,0.119,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-16,476.3,1130.0,4480.61,5630.0,15640.0,16902.6,860897.33,7820.0,310923.2,26431.6,5516.0,380.0,317.571,496.0,27.0,30.857,20.022,1.379,1.153,1.8,0.098,0.112,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-17,497.01,1280.0,4634.82,5450.0,15430.0,16742.9,833877.84,7560.7,280208.8,27002.5,5923.0,407.0,344.429,520.0,24.0,30.571,21.499,1.477,1.25,1.887,0.087,0.111,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-20,489.12,928.16,4575.9,5210.0,15412.5,16700.3,837787.37,7552.125,184333.5,29592.0,6760.0,185.0,314.714,590.0,8.0,27.286,24.537,0.672,1.142,2.142,0.029,0.099,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-21,481.26,915.01,4501.92,4230.0,15455.0,16718.2,834601.23,7418.4,123330.90000000001,28128.100000000002,7135.0,375.0,328.0,616.0,26.0,22.429,25.898,1.361,1.191,2.236,0.094,0.081,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-22,497.51,1380.0,4567.56,4840.0,15450.0,16665.9,848577.16,7570.5,124372.50000000001,29973.0,7418.0,283.0,326.0,635.0,19.0,23.714,26.925,1.027,1.183,2.305,0.069,0.086,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-23,505.32,1290.0,4593.55,4950.0,15400.0,16541.2,853949.55,7546.0,126434.00000000001,28028.0,7775.0,357.0,322.714,647.0,12.0,21.571,28.221,1.296,1.171,2.348,0.044,0.078,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-04-24,498.04,1020.0,4496.06,4610.0,15400.0,16608.7,852634.58,7546.0,123046.0,26950.0,8211.0,436.0,326.857,689.0,42.0,24.143,29.804,1.583,1.186,2.501,0.152,0.088,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09
2020-04-27,502.27,784.63,4513.14,3680.0,15385.0,16577.7,843767.41,7538.65,119849.15,28000.7,9096.0,214.0,333.714,765.0,22.0,25.0,33.016,0.777,1.211,2.777,0.08,0.091,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09
2020-04-28,514.41,915.28,4529.55,4540.0,15422.5,16638.1,844336.48,7557.025,120141.275,27606.275,9511.0,415.0,339.429,773.0,8.0,22.429,34.523,1.506,1.232,2.806,0.029,0.081,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09
2020-04-29,526.37,945.45,4567.32,4150.0,15295.0,16592.2,840015.42,7494.55,124807.2,28601.65,9771.0,260.0,336.143,784.0,11.0,21.286,35.466,0.944,1.22,2.846,0.04,0.077,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09
2020-04-30,542.5,1550.0,4716.4,6020.0,14875.0,16240.8,803533.96,7140.0,128222.49999999999,29006.25,10118.0,347.0,334.714,792.0,8.0,20.714,36.726,1.26,1.215,2.875,0.029,0.075,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09
2020-05-04,519.77,1060.0,4605.49,3910.0,15100.0,16413.5,823110.55,7248.0,131823.0,30049.0,11587.0,395.0,355.857,864.0,19.0,14.143,42.058,1.434,1.292,3.136,0.069,0.051,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-05,523.82,899.25,4630.13,4780.0,15080.0,16285.0,824004.34,7238.4,145974.4,32120.399999999998,12071.0,484.0,365.714,872.0,8.0,14.143,43.815,1.757,1.327,3.165,0.029,0.051,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-06,516.36,1080.0,4608.79,4510.0,15045.0,16169.4,811327.3,7221.599999999999,137059.94999999998,29187.3,12438.0,367.0,381.0,895.0,23.0,15.857,45.147,1.332,1.383,3.249,0.083,0.058,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-08,516.91,1520.0,4597.43,4780.0,14920.0,16140.8,814397.7,7460.0,143381.19999999998,27154.4,13112.0,336.0,365.857,943.0,13.0,20.429,47.593,1.22,1.328,3.423,0.047,0.074,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-11,519.97,1420.0,4639.1,4550.0,14895.0,16046.9,809639.39,7447.5,140906.7,27257.850000000002,14265.0,233.0,382.571,991.0,18.0,18.143,51.778,0.846,1.389,3.597,0.065,0.066,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-12,515.14,1120.0,4588.73,4690.0,14905.0,16138.8,814240.16,7452.5,139808.90000000002,25636.6,14749.0,484.0,382.571,1007.0,16.0,19.286,53.535,1.757,1.389,3.655,0.058,0.07,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-13,509.35,986.42,4554.36,4510.0,14865.0,16061.8,819040.27,7432.5,139879.65,24081.300000000003,15438.0,689.0,428.571,1028.0,21.0,19.0,56.036,2.501,1.556,3.731,0.076,0.069,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-14,503.17,1280.0,4513.83,4730.0,14885.0,16033.1,825312.88,7591.35,145724.15,25006.8,16006.0,568.0,461.429,1043.0,15.0,16.143,58.098,2.062,1.675,3.786,0.054,0.059,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-15,509.29,1120.0,4507.61,4630.0,14860.0,16038.7,830280.17,7875.8,151126.2,24519.0,16496.0,490.0,483.429,1076.0,33.0,19.0,59.876,1.779,1.755,3.906,0.12,0.069,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-18,513.55,920.58,4511.06,4520.0,14850.0,16170.1,825136.05,8167.500000000001,166468.5,26433.0,18010.0,496.0,535.0,1191.0,43.0,28.571,65.372,1.8,1.942,4.323,0.156,0.104,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-19,516.7,1050.0,4548.66,5170.0,14770.0,16108.5,826846.47,8271.2,162470.0,27029.100000000002,18496.0,486.0,535.286,1221.0,30.0,30.571,67.136,1.764,1.943,4.432,0.109,0.111,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54
2020-05-20,510.72,712.05,4545.95,4250.0,14710.0,16114.2,824502.68,8237.6,169165.0,26036.7,19189.0,693.0,535.857,1242.0,21.0,30.571,69.651,2.515,1.945,4.508,0.076,0.111,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-05-26,521.98,1200.0,4626.8,5380.0,14755.0,16173.5,809996.26,8115.250000000001,179715.9,26411.45,23165.0,415.0,667.0,1418.0,27.0,28.143,84.083,1.506,2.421,5.147,0.098,0.102,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-05-27,520.33,1450.0,4641.56,6100.0,14710.0,16141.4,806006.36,8237.6,170488.9,25301.2,23851.0,686.0,666.0,1473.0,55.0,33.0,86.573,2.49,2.417,5.347,0.2,0.12,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-05-28,522.86,1920.0,4716.19,6850.0,14715.0,16254.0,810594.27,8240.400000000001,177610.05000000002,26928.45,24538.0,687.0,625.143,1496.0,23.0,31.143,89.067,2.494,2.269,5.43,0.083,0.113,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-05-29,528.97,3070.0,4753.61,10480.0,14610.0,16175.3,810446.37,8327.699999999999,185108.7,27028.5,25216.0,678.0,631.429,1520.0,24.0,27.714,91.528,2.461,2.292,5.517,0.087,0.101,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-06-02,543.19,1870.0,4847.51,7310.0,14415.0,16061.0,798550.6,8360.699999999999,194314.2,25658.7,27549.0,609.0,626.286,1663.0,22.0,35.0,99.996,2.211,2.273,6.036,0.08,0.127,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-06-03,553.83,2630.0,4941.01,10160.0,14095.0,15781.0,766939.98,8034.15,191551.05,25652.9,28233.0,684.0,626.0,1698.0,35.0,32.143,102.479,2.483,2.272,6.163,0.127,0.117,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-06-04,550.38,2440.0,4916.7,11090.0,14095.0,15938.4,774607.94,8034.15,194088.15,25652.9,28818.0,585.0,611.429,1721.0,23.0,32.143,104.602,2.123,2.219,6.247,0.083,0.117,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-06-05,551.24,1900.0,4947.78,8690.0,13870.0,15628.3,750411.29,7767.200000000001,198757.1,24688.600000000002,29521.0,703.0,615.0,1770.0,49.0,35.714,107.154,2.552,2.232,6.425,0.178,0.13,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76
2020-06-08,557.83,2110.0,5070.56,13820.0,13885.0,15639.4,755931.57,7914.449999999999,200777.1,24854.15,32033.0,847.0,727.571,1883.0,32.0,34.571,116.272,3.074,2.641,6.835,0.116,0.125,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06
2020-06-09,552.45,1970.0,5035.06,11510.0,13890.0,15690.4,762487.11,7917.299999999999,200710.5,24585.3,33076.0,1043.0,789.571,1923.0,40.0,37.143,120.057,3.786,2.866,6.98,0.145,0.135,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06
2020-06-10,539.94,1890.0,4920.68,8420.0,13980.0,15825.7,777938.75,8248.199999999999,204387.59999999998,24884.4,34316.0,1240.0,869.0,1959.0,36.0,37.286,124.558,4.501,3.154,7.111,0.131,0.135,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06
2020-06-11,535.01,1390.0,4854.75,7170.0,14015.0,15759.3,774546.85,7988.549999999999,192145.65000000002,25367.15,35295.0,979.0,925.286,2000.0,41.0,39.857,128.112,3.554,3.359,7.259,0.149,0.145,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06
2020-06-12,534.4,1650.0,4880.36,8090.0,14125.0,15811.9,781366.02,7910.000000000001,199445.0,24436.25,36406.0,1111.0,983.571,2048.0,48.0,39.714,132.145,4.033,3.57,7.434,0.174,0.144,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06
2020-06-15,533.16,1380.0,4816.34,6410.0,14115.0,15907.4,778813.25,7904.400000000001,207490.5,23572.05,39294.0,1017.0,1037.286,2198.0,64.0,45.0,142.627,3.691,3.765,7.978,0.232,0.163,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06
