"Date","Price","Open","High","Low","Vol.","Change %"
"06/13/2023","23.6800","24.0613","24.4097","23.5872","","-1.54%"
"06/12/2023","24.0500","24.2658","24.3205","23.8600","","-0.89%"
"06/09/2023","24.2665","24.2941","24.5374","24.1889","","0.10%"
"06/08/2023","24.2411","23.4636","24.3708","23.4096","","3.35%"
"06/07/2023","23.4550","23.6194","24.0592","23.3894","","-0.53%"
"06/06/2023","23.5800","23.5550","23.7965","23.3250","","0.11%"
"06/05/2023","23.5550","23.5944","23.6924","23.2368","","-0.14%"
"06/02/2023","23.5870","23.8785","24.0310","23.5737","","-1.33%"
"06/01/2023","23.9050","23.5455","23.9423","23.2600","","1.82%"
"05/31/2023","23.4775","23.2094","23.6350","23.0900","","1.13%"
"05/30/2023","23.2150","23.1723","23.3600","22.9097","","0.09%"
"05/29/2023","23.1939","23.2500","23.3046","23.1452","","-0.49%"
"05/26/2023","23.3085","22.7351","23.3456","22.6722","","2.36%"
"05/25/2023","22.7700","23.0810","23.1631","22.6896","","-1.36%"
"05/24/2023","23.0850","23.4533","23.5455","23.0163","","-1.45%"
"05/23/2023","23.4250","23.6668","23.6775","23.0963","","-0.99%"
"05/22/2023","23.6600","23.8571","23.9400","23.5905","","-0.70%"
"05/19/2023","23.8260","23.4699","24.0310","23.3846","","1.41%"
"05/18/2023","23.4936","23.6900","23.7915","23.3223","","-0.98%"
"05/17/2023","23.7250","23.7367","23.8927","23.5250","","-0.04%"
"05/16/2023","23.7335","24.1430","24.2200","23.6250","","-1.56%"
"05/15/2023","24.1100","23.9150","24.2218","23.8650","","0.84%"
"05/12/2023","23.9100","24.1504","24.2222","23.7227","","-1.10%"
"05/11/2023","24.1750","25.4813","25.4886","24.1200","","-4.90%"
"05/10/2023","25.4200","25.5982","25.9274","25.2151","","-0.77%"
"05/09/2023","25.6175","25.5243","25.6853","25.3151","","0.19%"
"05/08/2023","25.5700","25.6755","25.7460","25.4946","","-0.31%"
"05/05/2023","25.6500","26.0173","26.1458","25.1604","","-1.59%"
"05/04/2023","26.0650","25.5392","26.0900","25.4298","","1.84%"
"05/03/2023","25.5950","25.3852","25.6244","25.0832","","0.82%"
"05/02/2023","25.3875","24.9602","25.4921","24.5731","","1.67%"
"05/01/2023","24.9700","25.1623","25.9217","24.8759","","-0.26%"
"04/28/2023","25.0363","24.8654","25.0882","24.7247","","0.33%"
"04/27/2023","24.9550","24.8839","25.1486","24.5032","","0.26%"
"04/26/2023","24.8900","24.9555","25.2367","24.7148","","-0.62%"
"04/25/2023","25.0450","25.1165","25.3708","24.4850","","-0.50%"
"04/24/2023","25.1700","25.0671","25.2479","24.7812","","0.55%"
"04/21/2023","25.0315","25.2416","25.3900","24.8879","","-1.02%"
"04/20/2023","25.2900","25.2446","25.5100","25.0443","","0.13%"
"04/19/2023","25.2575","25.2066","25.3864","24.6294","","0.20%"
"04/18/2023","25.2075","25.0700","25.3300","24.9175","","0.41%"
"04/17/2023","25.1050","25.3093","25.6224","24.8034","","-0.93%"
"04/14/2023","25.3400","25.8036","26.1072","25.1397","","-1.77%"
"04/13/2023","25.7975","25.4902","25.9819","25.3806","","1.26%"
"04/12/2023","25.4775","25.1232","25.6848","25.0229","","1.61%"
"04/11/2023","25.0750","24.9144","25.1467","24.8274","","0.72%"
"04/10/2023","24.8950","24.9035","25.0870","24.7125","","-0.44%"
"04/06/2023","25.0050","24.9928","25.0300","24.5553","","0.12%"
"04/05/2023","24.9750","24.9909","25.1450","24.6400","","-0.16%"
"04/04/2023","25.0150","23.9850","25.0400","23.8140","","4.25%"
"04/03/2023","23.9950","24.1300","24.2000","23.5631","","-0.32%"
"03/31/2023","24.0730","23.8221","24.1750","23.6921","","0.83%"
"03/30/2023","23.8750","23.3029","23.9405","23.2274","","2.25%"
"03/29/2023","23.3500","23.2899","23.4286","23.0298","","0.40%"
"03/28/2023","23.2575","23.0900","23.3888","22.8150","","0.70%"
"03/27/2023","23.0950","23.2750","23.3020","22.8421","","-0.55%"
"03/24/2023","23.2224","23.1180","23.5276","22.9564","","0.44%"
"03/23/2023","23.1208","22.9831","23.2300","22.7537","","0.42%"
"03/22/2023","23.0250","22.3836","23.0805","22.2522","","2.91%"
"03/21/2023","22.3750","22.5138","22.6625","22.1494","","-0.64%"
"03/20/2023","22.5200","22.5900","22.7261","22.2176","","-0.31%"
"03/17/2023","22.5900","21.7152","22.6241","21.6532","","4.05%"
"03/16/2023","21.7100","21.7878","22.1028","21.4583","","-0.34%"
"03/15/2023","21.7850","21.6860","22.4009","21.5327","","0.44%"
"03/14/2023","21.6900","21.8026","21.9849","21.4993","","-0.54%"
"03/13/2023","21.8075","20.6995","21.9419","20.5820","","6.33%"
"03/10/2023","20.5100","20.0721","20.8111","19.8923","","2.19%"
"03/09/2023","20.0696","20.0186","20.3027","19.9665","","0.35%"
"03/08/2023","19.9989","20.0814","20.2456","19.9009","","-0.27%"
"03/07/2023","20.0532","21.0429","21.1600","20.0163","","-4.70%"
"03/06/2023","21.0415","21.3078","21.3248","20.9700","","-0.94%"
"03/03/2023","21.2410","20.8990","21.2813","20.8284","","1.69%"
"03/02/2023","20.8890","20.9992","21.0623","20.6581","","-0.51%"
"03/01/2023","20.9959","20.9146","21.1880","20.8201","","0.40%"
"02/28/2023","20.9124","20.6264","21.0163","20.4142","","1.40%"
"02/27/2023","20.6244","20.7959","20.8517","20.5495","","-0.69%"
"02/24/2023","20.7687","21.3228","21.4137","20.7278","","-2.46%"
"02/23/2023","21.2923","21.5054","21.6916","21.2521","","-0.98%"
"02/22/2023","21.5024","21.8291","21.9950","21.4333","","-1.49%"
"02/21/2023","21.8268","21.7775","21.9922","21.6323","","0.41%"
"02/20/2023","21.7387","21.6700","21.9267","21.5431","","0.06%"
"02/17/2023","21.7260","21.6002","21.8224","21.1600","","0.58%"
"02/16/2023","21.6002","21.6395","21.8246","21.4242","","-0.12%"
"02/15/2023","21.6258","21.8594","21.8934","21.4156","","-0.98%"
"02/14/2023","21.8400","21.9719","22.0560","21.5950","","-0.59%"
"02/13/2023","21.9702","22.0032","22.1000","21.7848","","-0.10%"
"02/10/2023","21.9928","21.9781","22.3158","21.8228","","0.08%"
"02/09/2023","21.9758","22.3113","22.6051","21.9046","","-1.49%"
"02/08/2023","22.3091","22.1905","22.5534","22.1286","","0.55%"
"02/07/2023","22.1879","22.2661","22.4800","22.0413","","-0.35%"
"02/06/2023","22.2652","22.3375","22.6291","22.1343","","-0.38%"
"02/03/2023","22.3496","23.4720","23.6150","22.2764","","-4.75%"
"02/02/2023","23.4635","23.9825","24.6472","23.4125","","-2.15%"
"02/01/2023","23.9794","23.7250","24.0473","23.3536","","1.18%"
"01/31/2023","23.6994","23.5924","23.7950","22.9640","","0.46%"
"01/30/2023","23.5902","23.5954","23.8274","23.5280","","0.11%"
"01/27/2023","23.5639","23.9168","24.0450","23.2904","","-1.38%"
"01/26/2023","23.8928","23.9039","24.3166","23.5856","","-0.03%"
"01/25/2023","23.8997","23.6691","23.9596","23.3234","","0.98%"
"01/24/2023","23.6667","23.4545","23.7850","23.2000","","0.92%"
"01/23/2023","23.4515","23.9620","24.1850","22.7500","","-2.07%"
"01/20/2023","23.9481","23.8323","24.0928","23.7013","","0.50%"
"01/19/2023","23.8282","23.4519","23.9561","23.1539","","1.72%"
"01/18/2023","23.4257","23.9216","24.3615","23.4128","","-2.06%"
"01/17/2023","23.9190","24.4046","24.4800","23.8207","","-1.97%"
"01/16/2023","24.3993","24.3047","24.5550","23.9250","","0.62%"
"01/13/2023","24.2498","23.7802","24.3168","23.4800","","2.00%"
"01/12/2023","23.7747","23.4207","24.2010","23.3209","","1.52%"
"01/11/2023","23.4185","23.6105","24.0750","23.2000","","-0.80%"
"01/10/2023","23.6084","23.6299","23.8050","23.4150","","-0.08%"
"01/09/2023","23.6272","23.8613","24.1255","23.5753","","-0.78%"
"01/06/2023","23.8133","23.2450","23.9350","23.1949","","2.57%"
"01/05/2023","23.2159","23.7600","23.9226","23.1101","","-2.19%"
"01/04/2023","23.7355","24.0050","24.4850","23.5850","","-1.03%"
"01/03/2023","23.9830","24.0642","24.5750","23.8785","","-0.03%"
"01/02/2023","23.9900","23.9700","24.0150","23.9650","","0.10%"
"12/30/2022","23.9652","23.8923","24.1750","23.5152","","0.39%"
"12/29/2022","23.8719","23.5289","24.0738","23.5060","","1.56%"
"12/28/2022","23.5044","24.0464","24.1225","23.4522","","-2.25%"
"12/27/2022","24.0442","23.8388","24.3001","23.7726","","0.80%"
"12/26/2022","23.8540","23.9100","23.9640","23.8360","","0.65%"
"12/23/2022","23.7000","23.5522","23.9109","23.4994","","0.56%"
"12/22/2022","23.5672","23.9706","24.1094","23.3600","","-1.67%"
"12/21/2022","23.9678","24.1681","24.3350","23.8127","","-0.82%"
"12/20/2022","24.1650","22.9669","24.2750","22.8661","","5.31%"
"12/19/2022","22.9455","23.2298","23.4350","22.8200","","-1.14%"
"12/16/2022","23.2110","23.0729","23.2603","22.5387","","0.70%"
"12/15/2022","23.0491","23.9190","24.0026","22.9545","","-3.55%"
"12/14/2022","23.8966","23.7306","24.0623","23.3622","","0.71%"
"12/13/2022","23.7274","23.3022","24.1550","23.2815","","1.84%"
"12/12/2022","23.2998","23.4600","23.5508","23.0966","","-0.72%"
"12/09/2022","23.4683","23.0677","23.6990","22.9410","","1.73%"
"12/08/2022","23.0685","22.7274","23.2360","22.5315","","1.51%"
"12/07/2022","22.7245","22.1921","22.8550","22.0749","","2.53%"
"12/06/2022","22.1637","22.2619","22.6350","22.0146","","-0.39%"
"12/05/2022","22.2500","23.1172","23.5450","22.1484","","-3.79%"
"12/02/2022","23.1264","22.7676","23.2650","22.2656","","1.59%"
"12/01/2022","22.7654","22.1982","22.8070","22.0286","","2.57%"
"11/30/2022","22.1948","21.2600","22.2140","21.1826","","4.41%"
"11/29/2022","21.2578","20.9338","21.4676","20.8729","","1.63%"
"11/28/2022","20.9175","21.4048","21.6450","20.8521","","-3.11%"
"11/25/2022","21.5900","21.5063","21.6225","21.1430","","0.37%"
"11/24/2022","21.5100","21.5350","21.7050","21.4412","","-0.02%"
"11/23/2022","21.5144","21.0824","21.6150","20.8983","","3.23%"
"11/22/2022","20.8418","20.8440","21.3650","20.8167","","0.00%"
"11/21/2022","20.8415","20.9534","21.0250","20.5683","","-0.35%"
"11/18/2022","20.9150","20.9478","21.3250","20.8277","","-0.17%"
"11/17/2022","20.9496","21.4785","21.5225","20.7419","","-2.45%"
"11/16/2022","21.4752","21.5651","22.0679","21.3850","","-0.29%"
"11/15/2022","21.5371","21.9856","22.2850","21.3749","","-1.95%"
"11/14/2022","21.9647","21.7000","22.1150","21.2850","","1.31%"
"11/11/2022","21.6813","21.6800","22.0750","21.2744","","0.10%"
"11/10/2022","21.6601","21.0400","21.8450","20.9471","","3.11%"
"11/09/2022","21.0070","21.3650","21.6250","20.9850","","-1.56%"
"11/08/2022","21.3408","20.8100","21.6650","20.4846","","2.72%"
"11/07/2022","20.7753","20.4900","21.0250","20.3800","","-0.29%"
"11/04/2022","20.8357","19.4700","20.9350","19.4050","","7.07%"
"11/03/2022","19.4600","19.2300","19.5750","18.8200","","0.93%"
"11/02/2022","19.2800","19.6250","20.1150","19.2000","","-1.88%"
"11/01/2022","19.6500","19.1655","20.0400","19.1200","","2.66%"
"10/31/2022","19.1404","19.2400","19.2668","18.8981","","-0.45%"
"10/28/2022","19.2265","19.6050","19.6850","18.9985","","-1.82%"
"10/27/2022","19.5825","19.5900","19.7050","19.2800","","-0.19%"
"10/26/2022","19.6200","19.3450","19.8250","19.2050","","1.45%"
"10/25/2022","19.3400","19.2400","19.4750","18.7800","","0.42%"
"10/24/2022","19.2600","19.4269","19.6800","19.0131","","-0.72%"
"10/21/2022","19.4000","18.7350","19.4300","18.2750","","3.97%"
"10/20/2022","18.6600","18.5150","19.0450","18.2150","","1.19%"
"10/19/2022","18.4400","18.7450","18.8250","18.3600","","-1.71%"
"10/18/2022","18.7600","18.7000","18.9850","18.5393","","0.43%"
"10/17/2022","18.6800","18.2300","18.9650","18.2300","","2.32%"
